Date,Commodity,Market Region,Price per Unit (LKR/kg)
12/16/2021,Winged Bean,Colombo,250.53
12/16/2021,Bitter Melon,Colombo,138.68
12/16/2021,Brinjal,Colombo,414.95
12/16/2021,Long Purple Eggplant,Colombo,403.15
12/16/2021,Asiatic Pennywort,Colombo,218.14
12/16/2021,Red Spinach,Colombo,453.73
12/16/2021,Pennywort,Colombo,227.72
12/16/2021,Leeks,Colombo,288.33
12/16/2021,Carrot,Colombo,380.57
12/16/2021,Beetroot,Colombo,145.08
12/16/2021,Cabbage,Colombo,121.78
12/16/2021,Knol-Khol,Colombo,120.34
12/16/2021,Pumpkin,Colombo,328.38
12/16/2021,Onion,Colombo,481.3
12/16/2021,Potato,Colombo,145.43
12/16/2021,Drumsticks,Colombo,250.5
12/16/2021,Jackfruit,Colombo,382.13
12/16/2021,Breadfruit,Colombo,308.11
12/16/2021,Taro,Colombo,244.35
12/16/2021,Manioc,Colombo,61.19
12/23/2021,Winged Bean,Colombo,97.18
12/23/2021,Bitter Melon,Colombo,371.34
12/23/2021,Brinjal,Colombo,233.94
12/23/2021,Long Purple Eggplant,Colombo,373.87
12/23/2021,Asiatic Pennywort,Colombo,462.23
12/23/2021,Red Spinach,Colombo,397.36
12/23/2021,Pennywort,Colombo,413.42
12/23/2021,Leeks,Colombo,176.26
12/23/2021,Carrot,Colombo,351.26
12/23/2021,Beetroot,Colombo,134.24
12/23/2021,Cabbage,Colombo,177.68
12/23/2021,Knol-Khol,Colombo,147.69
12/23/2021,Pumpkin,Colombo,397.64
12/23/2021,Onion,Colombo,244.9
12/23/2021,Potato,Colombo,433.14
12/23/2021,Drumsticks,Colombo,491.2
12/23/2021,Jackfruit,Colombo,55.71
12/23/2021,Breadfruit,Colombo,240.57
12/23/2021,Taro,Colombo,117.19
12/23/2021,Manioc,Colombo,167.3
12/30/2021,Winged Bean,Colombo,122.14
12/30/2021,Bitter Melon,Colombo,358.02
12/30/2021,Brinjal,Colombo,198.4
12/30/2021,Long Purple Eggplant,Colombo,105.27
12/30/2021,Asiatic Pennywort,Colombo,131.04
12/30/2021,Red Spinach,Colombo,150.66
12/30/2021,Pennywort,Colombo,253.25
12/30/2021,Leeks,Colombo,317.88
12/30/2021,Carrot,Colombo,103.04
12/30/2021,Beetroot,Colombo,466.65
12/30/2021,Cabbage,Colombo,341.54
12/30/2021,Knol-Khol,Colombo,339.35
12/30/2021,Pumpkin,Colombo,277.1
12/30/2021,Onion,Colombo,97.29
12/30/2021,Potato,Colombo,486.8
12/30/2021,Drumsticks,Colombo,152.46
12/30/2021,Jackfruit,Colombo,423.32
12/30/2021,Breadfruit,Colombo,284.3
12/30/2021,Taro,Colombo,447.62
12/30/2021,Manioc,Colombo,90.79
1/6/2022,Winged Bean,Colombo,390.72
1/6/2022,Bitter Melon,Colombo,273.66
1/6/2022,Brinjal,Colombo,300.35
1/6/2022,Long Purple Eggplant,Colombo,410.87
1/6/2022,Asiatic Pennywort,Colombo,178.16
1/6/2022,Red Spinach,Colombo,282.48
1/6/2022,Pennywort,Colombo,86.97
1/6/2022,Leeks,Colombo,103.47
1/6/2022,Carrot,Colombo,343.32
1/6/2022,Beetroot,Colombo,63.84
1/6/2022,Cabbage,Colombo,420.53
1/6/2022,Knol-Khol,Colombo,491
1/6/2022,Pumpkin,Colombo,461.73
1/6/2022,Onion,Colombo,151.72
1/6/2022,Potato,Colombo,90.41
1/6/2022,Drumsticks,Colombo,344.13
1/6/2022,Jackfruit,Colombo,53.65
1/6/2022,Breadfruit,Colombo,306.44
1/6/2022,Taro,Colombo,268.4
1/6/2022,Manioc,Colombo,77.91
1/13/2022,Winged Bean,Colombo,377.71
1/13/2022,Bitter Melon,Colombo,441.1
1/13/2022,Brinjal,Colombo,470.94
1/13/2022,Long Purple Eggplant,Colombo,218.48
1/13/2022,Asiatic Pennywort,Colombo,259.65
1/13/2022,Red Spinach,Colombo,469.55
1/13/2022,Pennywort,Colombo,463.03
1/13/2022,Leeks,Colombo,177
1/13/2022,Carrot,Colombo,186.74
1/13/2022,Beetroot,Colombo,425.24
1/13/2022,Cabbage,Colombo,432.61
1/13/2022,Knol-Khol,Colombo,106.22
1/13/2022,Pumpkin,Colombo,294.23
1/13/2022,Onion,Colombo,327.68
1/13/2022,Potato,Colombo,300.65
1/13/2022,Drumsticks,Colombo,168.54
1/13/2022,Jackfruit,Colombo,227.11
1/13/2022,Breadfruit,Colombo,474.03
1/13/2022,Taro,Colombo,298.12
1/13/2022,Manioc,Colombo,255.83
1/20/2022,Winged Bean,Colombo,415.92
1/20/2022,Bitter Melon,Colombo,56.44
1/20/2022,Brinjal,Colombo,235.34
1/20/2022,Long Purple Eggplant,Colombo,327.11
1/20/2022,Asiatic Pennywort,Colombo,79.85
1/20/2022,Red Spinach,Colombo,485.12
1/20/2022,Pennywort,Colombo,91.24
1/20/2022,Leeks,Colombo,277.91
1/20/2022,Carrot,Colombo,200.18
1/20/2022,Beetroot,Colombo,324.34
1/20/2022,Cabbage,Colombo,307.38
1/20/2022,Knol-Khol,Colombo,425.12
1/20/2022,Pumpkin,Colombo,368.86
1/20/2022,Onion,Colombo,190.04
1/20/2022,Potato,Colombo,388.87
1/20/2022,Drumsticks,Colombo,376.57
1/20/2022,Jackfruit,Colombo,96.44
1/20/2022,Breadfruit,Colombo,378.4
1/20/2022,Taro,Colombo,348.26
1/20/2022,Manioc,Colombo,358.64
1/27/2022,Winged Bean,Colombo,117.62
1/27/2022,Bitter Melon,Colombo,456.73
1/27/2022,Brinjal,Colombo,178.88
1/27/2022,Long Purple Eggplant,Colombo,77.82
1/27/2022,Asiatic Pennywort,Colombo,163.35
1/27/2022,Red Spinach,Colombo,63.34
1/27/2022,Pennywort,Colombo,201.3
1/27/2022,Leeks,Colombo,472.73
1/27/2022,Carrot,Colombo,445.82
1/27/2022,Beetroot,Colombo,250.6
1/27/2022,Cabbage,Colombo,114.38
1/27/2022,Knol-Khol,Colombo,135.91
1/27/2022,Pumpkin,Colombo,216.42
1/27/2022,Onion,Colombo,130.59
1/27/2022,Potato,Colombo,310.2
1/27/2022,Drumsticks,Colombo,313.61
1/27/2022,Jackfruit,Colombo,367.4
1/27/2022,Breadfruit,Colombo,453.71
1/27/2022,Taro,Colombo,416.99
1/27/2022,Manioc,Colombo,135.9
2/3/2022,Winged Bean,Colombo,87.99
2/3/2022,Bitter Melon,Colombo,266.57
2/3/2022,Brinjal,Colombo,230.79
2/3/2022,Long Purple Eggplant,Colombo,266.1
2/3/2022,Asiatic Pennywort,Colombo,207.75
2/3/2022,Red Spinach,Colombo,156.97
2/3/2022,Pennywort,Colombo,324.37
2/3/2022,Leeks,Colombo,185.96
2/3/2022,Carrot,Colombo,218.08
2/3/2022,Beetroot,Colombo,75.48
2/3/2022,Cabbage,Colombo,98.88
2/3/2022,Knol-Khol,Colombo,294.65
2/3/2022,Pumpkin,Colombo,120.49
2/3/2022,Onion,Colombo,433.61
2/3/2022,Potato,Colombo,208.82
2/3/2022,Drumsticks,Colombo,372.06
2/3/2022,Jackfruit,Colombo,64.55
2/3/2022,Breadfruit,Colombo,484.51
2/3/2022,Taro,Colombo,350.93
2/3/2022,Manioc,Colombo,55.83
2/10/2022,Winged Bean,Colombo,427.69
2/10/2022,Bitter Melon,Colombo,242.38
2/10/2022,Brinjal,Colombo,389.51
2/10/2022,Long Purple Eggplant,Colombo,341.85
2/10/2022,Asiatic Pennywort,Colombo,418.63
2/10/2022,Red Spinach,Colombo,302.04
2/10/2022,Pennywort,Colombo,226.77
2/10/2022,Leeks,Colombo,92.87
2/10/2022,Carrot,Colombo,381.99
2/10/2022,Beetroot,Colombo,361.69
2/10/2022,Cabbage,Colombo,120.87
2/10/2022,Knol-Khol,Colombo,350.56
2/10/2022,Pumpkin,Colombo,438.72
2/10/2022,Onion,Colombo,113.98
2/10/2022,Potato,Colombo,89
2/10/2022,Drumsticks,Colombo,373.16
2/10/2022,Jackfruit,Colombo,202.31
2/10/2022,Breadfruit,Colombo,417.85
2/10/2022,Taro,Colombo,408.38
2/10/2022,Manioc,Colombo,191.2
2/17/2022,Winged Bean,Colombo,142.96
2/17/2022,Bitter Melon,Colombo,89.38
2/17/2022,Brinjal,Colombo,243.06
2/17/2022,Long Purple Eggplant,Colombo,390.83
2/17/2022,Asiatic Pennywort,Colombo,230.6
2/17/2022,Red Spinach,Colombo,414.36
2/17/2022,Pennywort,Colombo,279.7
2/17/2022,Leeks,Colombo,346.47
2/17/2022,Carrot,Colombo,205.62
2/17/2022,Beetroot,Colombo,168.54
2/17/2022,Cabbage,Colombo,389.73
2/17/2022,Knol-Khol,Colombo,367.61
2/17/2022,Pumpkin,Colombo,354.45
2/17/2022,Onion,Colombo,289.43
2/17/2022,Potato,Colombo,379.96
2/17/2022,Drumsticks,Colombo,172.47
2/17/2022,Jackfruit,Colombo,79.43
2/17/2022,Breadfruit,Colombo,289.59
2/17/2022,Taro,Colombo,67.98
2/17/2022,Manioc,Colombo,78.35
2/24/2022,Winged Bean,Colombo,448.99
2/24/2022,Bitter Melon,Colombo,107.71
2/24/2022,Brinjal,Colombo,174.84
2/24/2022,Long Purple Eggplant,Colombo,489.94
2/24/2022,Asiatic Pennywort,Colombo,68.91
2/24/2022,Red Spinach,Colombo,197.76
2/24/2022,Pennywort,Colombo,472.42
2/24/2022,Leeks,Colombo,460.27
2/24/2022,Carrot,Colombo,291.01
2/24/2022,Beetroot,Colombo,215.37
2/24/2022,Cabbage,Colombo,346.48
2/24/2022,Knol-Khol,Colombo,298.41
2/24/2022,Pumpkin,Colombo,144.91
2/24/2022,Onion,Colombo,479.66
2/24/2022,Potato,Colombo,415.77
2/24/2022,Drumsticks,Colombo,246.82
2/24/2022,Jackfruit,Colombo,302.2
2/24/2022,Breadfruit,Colombo,260.36
2/24/2022,Taro,Colombo,216.83
2/24/2022,Manioc,Colombo,388.95
3/3/2022,Winged Bean,Colombo,255.47
3/3/2022,Bitter Melon,Colombo,483.44
3/3/2022,Brinjal,Colombo,223.77
3/3/2022,Long Purple Eggplant,Colombo,228.6
3/3/2022,Asiatic Pennywort,Colombo,267.77
3/3/2022,Red Spinach,Colombo,352.65
3/3/2022,Pennywort,Colombo,350.07
3/3/2022,Leeks,Colombo,478.23
3/3/2022,Carrot,Colombo,77.93
3/3/2022,Beetroot,Colombo,52.22
3/3/2022,Cabbage,Colombo,310.6
3/3/2022,Knol-Khol,Colombo,264.09
3/3/2022,Pumpkin,Colombo,130.01
3/3/2022,Onion,Colombo,356.02
3/3/2022,Potato,Colombo,257.54
3/3/2022,Drumsticks,Colombo,120.56
3/3/2022,Jackfruit,Colombo,191.6
3/3/2022,Breadfruit,Colombo,326.61
3/3/2022,Taro,Colombo,153.63
3/3/2022,Manioc,Colombo,229.69
3/10/2022,Winged Bean,Colombo,123.14
3/10/2022,Bitter Melon,Colombo,212.74
3/10/2022,Brinjal,Colombo,377.44
3/10/2022,Long Purple Eggplant,Colombo,408.29
3/10/2022,Asiatic Pennywort,Colombo,487.44
3/10/2022,Red Spinach,Colombo,172.36
3/10/2022,Pennywort,Colombo,287.05
3/10/2022,Leeks,Colombo,309.73
3/10/2022,Carrot,Colombo,283.33
3/10/2022,Beetroot,Colombo,360.86
3/10/2022,Cabbage,Colombo,349.45
3/10/2022,Knol-Khol,Colombo,79.86
3/10/2022,Pumpkin,Colombo,481.33
3/10/2022,Onion,Colombo,478.23
3/10/2022,Potato,Colombo,487.3
3/10/2022,Drumsticks,Colombo,239.54
3/10/2022,Jackfruit,Colombo,310.47
3/10/2022,Breadfruit,Colombo,118.9
3/10/2022,Taro,Colombo,308.35
3/10/2022,Manioc,Colombo,108.7
3/17/2022,Winged Bean,Colombo,270.28
3/17/2022,Bitter Melon,Colombo,91.31
3/17/2022,Brinjal,Colombo,150.61
3/17/2022,Long Purple Eggplant,Colombo,383.13
3/17/2022,Asiatic Pennywort,Colombo,216.86
3/17/2022,Red Spinach,Colombo,106.37
3/17/2022,Pennywort,Colombo,461.57
3/17/2022,Leeks,Colombo,92.42
3/17/2022,Carrot,Colombo,380.61
3/17/2022,Beetroot,Colombo,380.94
3/17/2022,Cabbage,Colombo,156.34
3/17/2022,Knol-Khol,Colombo,92.01
3/17/2022,Pumpkin,Colombo,216.35
3/17/2022,Onion,Colombo,78.35
3/17/2022,Potato,Colombo,299.46
3/17/2022,Drumsticks,Colombo,350.99
3/17/2022,Jackfruit,Colombo,223.36
3/17/2022,Breadfruit,Colombo,374.1
3/17/2022,Taro,Colombo,312.28
3/17/2022,Manioc,Colombo,154.33
3/24/2022,Winged Bean,Colombo,296.43
3/24/2022,Bitter Melon,Colombo,127.96
3/24/2022,Brinjal,Colombo,123.3
3/24/2022,Long Purple Eggplant,Colombo,273.15
3/24/2022,Asiatic Pennywort,Colombo,451.59
3/24/2022,Red Spinach,Colombo,381.27
3/24/2022,Pennywort,Colombo,122.09
3/24/2022,Leeks,Colombo,365.73
3/24/2022,Carrot,Colombo,431.85
3/24/2022,Beetroot,Colombo,492.52
3/24/2022,Cabbage,Colombo,291.31
3/24/2022,Knol-Khol,Colombo,191.81
3/24/2022,Pumpkin,Colombo,439.33
3/24/2022,Onion,Colombo,184.1
3/24/2022,Potato,Colombo,429.36
3/24/2022,Drumsticks,Colombo,227.12
3/24/2022,Jackfruit,Colombo,115.41
3/24/2022,Breadfruit,Colombo,256.8
3/24/2022,Taro,Colombo,103.02
3/24/2022,Manioc,Colombo,257.88
3/31/2022,Winged Bean,Colombo,192.31
3/31/2022,Bitter Melon,Colombo,487.8
3/31/2022,Brinjal,Colombo,53.29
3/31/2022,Long Purple Eggplant,Colombo,249.41
3/31/2022,Asiatic Pennywort,Colombo,432.16
3/31/2022,Red Spinach,Colombo,411.09
3/31/2022,Pennywort,Colombo,215.59
3/31/2022,Leeks,Colombo,184.45
3/31/2022,Carrot,Colombo,380.34
3/31/2022,Beetroot,Colombo,411
3/31/2022,Cabbage,Colombo,134.82
3/31/2022,Knol-Khol,Colombo,130.08
3/31/2022,Pumpkin,Colombo,332.05
3/31/2022,Onion,Colombo,64.53
3/31/2022,Potato,Colombo,163.93
3/31/2022,Drumsticks,Colombo,436.94
3/31/2022,Jackfruit,Colombo,265.49
3/31/2022,Breadfruit,Colombo,130.58
3/31/2022,Taro,Colombo,327.75
3/31/2022,Manioc,Colombo,297.45
4/7/2022,Winged Bean,Colombo,197.31
4/7/2022,Bitter Melon,Colombo,268.97
4/7/2022,Brinjal,Colombo,112.56
4/7/2022,Long Purple Eggplant,Colombo,352.11
4/7/2022,Asiatic Pennywort,Colombo,318.01
4/7/2022,Red Spinach,Colombo,182.02
4/7/2022,Pennywort,Colombo,159.74
4/7/2022,Leeks,Colombo,273.4
4/7/2022,Carrot,Colombo,280.74
4/7/2022,Beetroot,Colombo,413.06
4/7/2022,Cabbage,Colombo,328.53
4/7/2022,Knol-Khol,Colombo,475.2
4/7/2022,Pumpkin,Colombo,179.63
4/7/2022,Onion,Colombo,376.41
4/7/2022,Potato,Colombo,211.98
4/7/2022,Drumsticks,Colombo,350.03
4/7/2022,Jackfruit,Colombo,152.69
4/7/2022,Breadfruit,Colombo,341.01
4/7/2022,Taro,Colombo,234.77
4/7/2022,Manioc,Colombo,227.9
4/14/2022,Winged Bean,Colombo,450.21
4/14/2022,Bitter Melon,Colombo,151.84
4/14/2022,Brinjal,Colombo,398.8
4/14/2022,Long Purple Eggplant,Colombo,79.55
4/14/2022,Asiatic Pennywort,Colombo,162.55
4/14/2022,Red Spinach,Colombo,62.25
4/14/2022,Pennywort,Colombo,199.13
4/14/2022,Leeks,Colombo,354.53
4/14/2022,Carrot,Colombo,377.88
4/14/2022,Beetroot,Colombo,227.66
4/14/2022,Cabbage,Colombo,273.02
4/14/2022,Knol-Khol,Colombo,308.63
4/14/2022,Pumpkin,Colombo,322.73
4/14/2022,Onion,Colombo,230.75
4/14/2022,Potato,Colombo,499.36
4/14/2022,Drumsticks,Colombo,312.16
4/14/2022,Jackfruit,Colombo,494.27
4/14/2022,Breadfruit,Colombo,99.51
4/14/2022,Taro,Colombo,174.01
4/14/2022,Manioc,Colombo,198.7
4/21/2022,Winged Bean,Colombo,279.59
4/21/2022,Bitter Melon,Colombo,481.71
4/21/2022,Brinjal,Colombo,192.59
4/21/2022,Long Purple Eggplant,Colombo,478.76
4/21/2022,Asiatic Pennywort,Colombo,308.49
4/21/2022,Red Spinach,Colombo,326.23
4/21/2022,Pennywort,Colombo,122.44
4/21/2022,Leeks,Colombo,375.22
4/21/2022,Carrot,Colombo,429.51
4/21/2022,Beetroot,Colombo,317.9
4/21/2022,Cabbage,Colombo,457.12
4/21/2022,Knol-Khol,Colombo,311.23
4/21/2022,Pumpkin,Colombo,218.18
4/21/2022,Onion,Colombo,279.33
4/21/2022,Potato,Colombo,190.72
4/21/2022,Drumsticks,Colombo,457.98
4/21/2022,Jackfruit,Colombo,295.65
4/21/2022,Breadfruit,Colombo,189.37
4/21/2022,Taro,Colombo,462.01
4/21/2022,Manioc,Colombo,301.94
4/28/2022,Winged Bean,Colombo,344.59
4/28/2022,Bitter Melon,Colombo,206.93
4/28/2022,Brinjal,Colombo,246.93
4/28/2022,Long Purple Eggplant,Colombo,336.06
4/28/2022,Asiatic Pennywort,Colombo,194.72
4/28/2022,Red Spinach,Colombo,480.43
4/28/2022,Pennywort,Colombo,303.93
4/28/2022,Leeks,Colombo,194.74
4/28/2022,Carrot,Colombo,470.64
4/28/2022,Beetroot,Colombo,185.15
4/28/2022,Cabbage,Colombo,179.89
4/28/2022,Knol-Khol,Colombo,244.77
4/28/2022,Pumpkin,Colombo,185.67
4/28/2022,Onion,Colombo,442.89
4/28/2022,Potato,Colombo,453.47
4/28/2022,Drumsticks,Colombo,419.5
4/28/2022,Jackfruit,Colombo,237.59
4/28/2022,Breadfruit,Colombo,253.07
4/28/2022,Taro,Colombo,224.23
4/28/2022,Manioc,Colombo,84.93
5/5/2022,Winged Bean,Colombo,470.32
5/5/2022,Bitter Melon,Colombo,279.8
5/5/2022,Brinjal,Colombo,280.63
5/5/2022,Long Purple Eggplant,Colombo,190.36
5/5/2022,Asiatic Pennywort,Colombo,288.33
5/5/2022,Red Spinach,Colombo,65.33
5/5/2022,Pennywort,Colombo,294.22
5/5/2022,Leeks,Colombo,295.15
5/5/2022,Carrot,Colombo,186.7
5/5/2022,Beetroot,Colombo,485.85
5/5/2022,Cabbage,Colombo,291.5
5/5/2022,Knol-Khol,Colombo,294.21
5/5/2022,Pumpkin,Colombo,282.79
5/5/2022,Onion,Colombo,157.34
5/5/2022,Potato,Colombo,297.01
5/5/2022,Drumsticks,Colombo,295.49
5/5/2022,Jackfruit,Colombo,358.66
5/5/2022,Breadfruit,Colombo,371.44
5/5/2022,Taro,Colombo,233.52
5/5/2022,Manioc,Colombo,365.47
5/12/2022,Winged Bean,Colombo,270.07
5/12/2022,Bitter Melon,Colombo,282.16
5/12/2022,Brinjal,Colombo,115.97
5/12/2022,Long Purple Eggplant,Colombo,413.77
5/12/2022,Asiatic Pennywort,Colombo,395.24
5/12/2022,Red Spinach,Colombo,371.1
5/12/2022,Pennywort,Colombo,85.6
5/12/2022,Leeks,Colombo,492.39
5/12/2022,Carrot,Colombo,451.83
5/12/2022,Beetroot,Colombo,374.83
5/12/2022,Cabbage,Colombo,232.38
5/12/2022,Knol-Khol,Colombo,95.92
5/12/2022,Pumpkin,Colombo,140.78
5/12/2022,Onion,Colombo,180.15
5/12/2022,Potato,Colombo,274.77
5/12/2022,Drumsticks,Colombo,346.44
5/12/2022,Jackfruit,Colombo,152.16
5/12/2022,Breadfruit,Colombo,417.58
5/12/2022,Taro,Colombo,239.94
5/12/2022,Manioc,Colombo,218.22
5/19/2022,Winged Bean,Colombo,426.17
5/19/2022,Bitter Melon,Colombo,491.48
5/19/2022,Brinjal,Colombo,369.04
5/19/2022,Long Purple Eggplant,Colombo,92.54
5/19/2022,Asiatic Pennywort,Colombo,135.37
5/19/2022,Red Spinach,Colombo,294.33
5/19/2022,Pennywort,Colombo,99.83
5/19/2022,Leeks,Colombo,381.59
5/19/2022,Carrot,Colombo,173.71
5/19/2022,Beetroot,Colombo,186.76
5/19/2022,Cabbage,Colombo,192.82
5/19/2022,Knol-Khol,Colombo,70.19
5/19/2022,Pumpkin,Colombo,357.02
5/19/2022,Onion,Colombo,394.09
5/19/2022,Potato,Colombo,55.41
5/19/2022,Drumsticks,Colombo,125.74
5/19/2022,Jackfruit,Colombo,210.51
5/19/2022,Breadfruit,Colombo,378.61
5/19/2022,Taro,Colombo,113.3
5/19/2022,Manioc,Colombo,493.06
5/26/2022,Winged Bean,Colombo,237.21
5/26/2022,Bitter Melon,Colombo,294.69
5/26/2022,Brinjal,Colombo,498.62
5/26/2022,Long Purple Eggplant,Colombo,384.09
5/26/2022,Asiatic Pennywort,Colombo,125.21
5/26/2022,Red Spinach,Colombo,466.03
5/26/2022,Pennywort,Colombo,92.08
5/26/2022,Leeks,Colombo,456.06
5/26/2022,Carrot,Colombo,439.45
5/26/2022,Beetroot,Colombo,427.57
5/26/2022,Cabbage,Colombo,187.14
5/26/2022,Knol-Khol,Colombo,414.03
5/26/2022,Pumpkin,Colombo,466.28
5/26/2022,Onion,Colombo,148.95
5/26/2022,Potato,Colombo,79.16
5/26/2022,Drumsticks,Colombo,250.25
5/26/2022,Jackfruit,Colombo,248.91
5/26/2022,Breadfruit,Colombo,104.91
5/26/2022,Taro,Colombo,156.44
5/26/2022,Manioc,Colombo,205.68
6/2/2022,Winged Bean,Colombo,475.16
6/2/2022,Bitter Melon,Colombo,374.84
6/2/2022,Brinjal,Colombo,272.86
6/2/2022,Long Purple Eggplant,Colombo,396.67
6/2/2022,Asiatic Pennywort,Colombo,377.8
6/2/2022,Red Spinach,Colombo,82.92
6/2/2022,Pennywort,Colombo,210.48
6/2/2022,Leeks,Colombo,264.61
6/2/2022,Carrot,Colombo,311.55
6/2/2022,Beetroot,Colombo,436.72
6/2/2022,Cabbage,Colombo,449.77
6/2/2022,Knol-Khol,Colombo,485.23
6/2/2022,Pumpkin,Colombo,364.02
6/2/2022,Onion,Colombo,97.76
6/2/2022,Potato,Colombo,147.99
6/2/2022,Drumsticks,Colombo,415.39
6/2/2022,Jackfruit,Colombo,214.12
6/2/2022,Breadfruit,Colombo,269.81
6/2/2022,Taro,Colombo,63.45
6/2/2022,Manioc,Colombo,71.45
6/9/2022,Winged Bean,Colombo,376.3
6/9/2022,Bitter Melon,Colombo,133.91
6/9/2022,Brinjal,Colombo,112.17
6/9/2022,Long Purple Eggplant,Colombo,319.59
6/9/2022,Asiatic Pennywort,Colombo,284.44
6/9/2022,Red Spinach,Colombo,281.42
6/9/2022,Pennywort,Colombo,495.28
6/9/2022,Leeks,Colombo,128.17
6/9/2022,Carrot,Colombo,99.22
6/9/2022,Beetroot,Colombo,377.74
6/9/2022,Cabbage,Colombo,241.83
6/9/2022,Knol-Khol,Colombo,149.33
6/9/2022,Pumpkin,Colombo,306.19
6/9/2022,Onion,Colombo,150.21
6/9/2022,Potato,Colombo,399.53
6/9/2022,Drumsticks,Colombo,361.02
6/9/2022,Jackfruit,Colombo,101.37
6/9/2022,Breadfruit,Colombo,184.38
6/9/2022,Taro,Colombo,300.69
6/9/2022,Manioc,Colombo,383.77
6/16/2022,Winged Bean,Colombo,459.1
6/16/2022,Bitter Melon,Colombo,207.62
6/16/2022,Brinjal,Colombo,323.02
6/16/2022,Long Purple Eggplant,Colombo,400.95
6/16/2022,Asiatic Pennywort,Colombo,476.4
6/16/2022,Red Spinach,Colombo,160.93
6/16/2022,Pennywort,Colombo,103.16
6/16/2022,Leeks,Colombo,450.61
6/16/2022,Carrot,Colombo,227.62
6/16/2022,Beetroot,Colombo,438.7
6/16/2022,Cabbage,Colombo,307.43
6/16/2022,Knol-Khol,Colombo,266.77
6/16/2022,Pumpkin,Colombo,318.21
6/16/2022,Onion,Colombo,73.28
6/16/2022,Potato,Colombo,141.38
6/16/2022,Drumsticks,Colombo,444.36
6/16/2022,Jackfruit,Colombo,195.18
6/16/2022,Breadfruit,Colombo,419.23
6/16/2022,Taro,Colombo,362.09
6/16/2022,Manioc,Colombo,111.79
6/23/2022,Winged Bean,Colombo,75.65
6/23/2022,Bitter Melon,Colombo,317.06
6/23/2022,Brinjal,Colombo,285.05
6/23/2022,Long Purple Eggplant,Colombo,135.41
6/23/2022,Asiatic Pennywort,Colombo,319.21
6/23/2022,Red Spinach,Colombo,262.94
6/23/2022,Pennywort,Colombo,358.4
6/23/2022,Leeks,Colombo,433.17
6/23/2022,Carrot,Colombo,394.77
6/23/2022,Beetroot,Colombo,373.84
6/23/2022,Cabbage,Colombo,294.26
6/23/2022,Knol-Khol,Colombo,300.88
6/23/2022,Pumpkin,Colombo,121.08
6/23/2022,Onion,Colombo,385.23
6/23/2022,Potato,Colombo,237.85
6/23/2022,Drumsticks,Colombo,54.43
6/23/2022,Jackfruit,Colombo,419.93
6/23/2022,Breadfruit,Colombo,83.02
6/23/2022,Taro,Colombo,323.03
6/23/2022,Manioc,Colombo,373
6/30/2022,Winged Bean,Colombo,261.26
6/30/2022,Bitter Melon,Colombo,102.05
6/30/2022,Brinjal,Colombo,378.53
6/30/2022,Long Purple Eggplant,Colombo,265.29
6/30/2022,Asiatic Pennywort,Colombo,435.52
6/30/2022,Red Spinach,Colombo,376.96
6/30/2022,Pennywort,Colombo,427.6
6/30/2022,Leeks,Colombo,266.08
6/30/2022,Carrot,Colombo,282.55
6/30/2022,Beetroot,Colombo,95.59
6/30/2022,Cabbage,Colombo,446.08
6/30/2022,Knol-Khol,Colombo,76.22
6/30/2022,Pumpkin,Colombo,337.69
6/30/2022,Onion,Colombo,264.79
6/30/2022,Potato,Colombo,206.81
6/30/2022,Drumsticks,Colombo,475.02
6/30/2022,Jackfruit,Colombo,483.5
6/30/2022,Breadfruit,Colombo,109.87
6/30/2022,Taro,Colombo,425.35
6/30/2022,Manioc,Colombo,257.12
7/7/2022,Winged Bean,Colombo,495.63
7/7/2022,Bitter Melon,Colombo,251.89
7/7/2022,Brinjal,Colombo,332.6
7/7/2022,Long Purple Eggplant,Colombo,302.92
7/7/2022,Asiatic Pennywort,Colombo,336.33
7/7/2022,Red Spinach,Colombo,457.77
7/7/2022,Pennywort,Colombo,319.99
7/7/2022,Leeks,Colombo,323.44
7/7/2022,Carrot,Colombo,58.04
7/7/2022,Beetroot,Colombo,357.09
7/7/2022,Cabbage,Colombo,370.75
7/7/2022,Knol-Khol,Colombo,184.74
7/7/2022,Pumpkin,Colombo,493.25
7/7/2022,Onion,Colombo,303.77
7/7/2022,Potato,Colombo,430.35
7/7/2022,Drumsticks,Colombo,382.96
7/7/2022,Jackfruit,Colombo,412.54
7/7/2022,Breadfruit,Colombo,443.75
7/7/2022,Taro,Colombo,159.13
7/7/2022,Manioc,Colombo,489.66
7/14/2022,Winged Bean,Colombo,190.4
7/14/2022,Bitter Melon,Colombo,231.2
7/14/2022,Brinjal,Colombo,454.38
7/14/2022,Long Purple Eggplant,Colombo,137.64
7/14/2022,Asiatic Pennywort,Colombo,244.81
7/14/2022,Red Spinach,Colombo,427.54
7/14/2022,Pennywort,Colombo,409.16
7/14/2022,Leeks,Colombo,462.79
7/14/2022,Carrot,Colombo,167.37
7/14/2022,Beetroot,Colombo,188.9
7/14/2022,Cabbage,Colombo,476.32
7/14/2022,Knol-Khol,Colombo,372.44
7/14/2022,Pumpkin,Colombo,203.24
7/14/2022,Onion,Colombo,176.81
7/14/2022,Potato,Colombo,296.03
7/14/2022,Drumsticks,Colombo,233.88
7/14/2022,Jackfruit,Colombo,438.12
7/14/2022,Breadfruit,Colombo,395.97
7/14/2022,Taro,Colombo,77.78
7/14/2022,Manioc,Colombo,200.2
